,DCP,DNCP,OPCP,HPCP,LPCP,CPCP,ACPCP,VTCP,MPN5P
1100,2024-05-16,45428.0,174.1,175.79,171.43,174.84,174.84,59812200.0,177.675
1101,2024-05-17,45429.0,173.55,179.63,172.75,177.46,177.46,77445800.0,177.75
1102,2024-05-20,45432.0,177.56,177.75,173.52,174.95,174.95,61727400.0,178.12
1103,2024-05-21,45433.0,175.51,186.88,174.71,186.6,186.6,115266496.0,176.9725
1104,2024-05-22,45434.0,182.85,183.8,178.12,180.11,180.11,88313504.0,176.75
1105,2024-05-23,45435.0,181.8,181.9,173.26,173.74,173.74,71975504.0,176.9725
1106,2024-05-24,45436.0,174.84,180.08,173.73,179.24,179.24,65479700.0,177.68
1107,2024-05-28,45440.0,176.4,178.25,173.16,176.75,176.75,59736600.0,177.68
1108,2024-05-29,45441.0,174.19,178.15,173.93,176.19,176.19,54782600.0,176.29
1109,2024-05-30,45442.0,178.58,182.67,175.38,178.79,178.79,77784800.0,176.15
1110,2024-05-31,45443.0,178.5,180.32,173.82,178.08,178.08,67314600.0,176.13
1111,2024-06-03,45446.0,178.13,182.64,174.49,176.29,176.29,68568896.0,175.39749999999998
1112,2024-06-04,45447.0,174.78,177.76,174.0,174.77,174.77,60056300.0,175.35
1113,2024-06-05,45448.0,175.35,176.15,172.13,175.0,175.0,57953800.0,175.39749999999998
1114,2024-06-06,45449.0,174.6,179.73,172.73,177.94,177.94,69887000.0,176.06
1115,2024-06-07,45450.0,176.13,179.35,175.58,177.48,177.48,56244900.0,176.92
1116,2024-06-10,45453.0,176.06,178.57,173.17,173.79,173.79,50869700.0,178.01
1117,2024-06-11,45454.0,173.92,174.75,167.41,170.66,170.66,64761900.0,182.47
1118,2024-06-12,45455.0,171.12,180.55,169.8,177.29,177.29,90389400.0,184.68
1119,2024-06-13,45456.0,188.39,191.08,181.23,182.47,182.47,118984096.0,182.79250000000002
1120,2024-06-14,45457.0,185.8,186.0,176.92,178.01,178.01,82038200.0,183.01
1121,2024-06-17,45460.0,177.92,188.81,177.0,187.44,187.44,109786096.0,184.4
1122,2024-06-18,45461.0,186.56,187.2,182.37,184.86,184.86,68982304.0,184.68
1123,2024-06-20,45463.0,184.68,185.21,179.66,181.57,181.57,55893100.0,186.36
1124,2024-06-21,45464.0,182.3,183.95,180.69,183.01,183.01,63029500.0,191.7575
1125,2024-06-24,45467.0,184.97,188.8,182.55,182.58,182.58,61992100.0,196.37
1126,2024-06-25,45468.0,184.4,187.97,182.01,187.35,187.35,63678300.0,198.9725
1127,2024-06-26,45469.0,186.54,197.76,186.36,196.37,196.37,95737104.0,206.24
1128,2024-06-27,45470.0,195.17,198.72,194.05,197.42,197.42,72746496.0,224.8775
1129,2024-06-28,45471.0,199.55,203.2,195.26,197.88,197.88,95438096.0,240.8875
1130,2024-07-01,45474.0,201.02,213.23,200.85,209.86,209.86,135691390.0,248.35
1131,2024-07-02,45475.0,218.89,231.3,218.06,231.26,231.26,205047900.0,251.16500000000002
1132,2024-07-03,45476.0,234.56,248.35,234.25,246.39,246.39,166561500.0,252.94
1133,2024-07-05,45478.0,249.81,252.37,242.46,251.52,251.52,154501200.0,252.94
1134,2024-07-08,45481.0,247.71,259.44,244.57,252.94,252.94,157219600.0,255.97
1135,2024-07-09,45482.0,251.0,265.61,250.3,262.33,262.33,160210900.0,255.31
1136,2024-07-10,45483.0,262.8,267.59,257.86,263.26,263.26,128519400.0,252.64
1137,2024-07-11,45484.0,263.3,271.0,239.65,241.03,241.03,221707300.0,251.73
1138,2024-07-12,45485.0,235.8,251.84,233.09,248.23,248.23,155955810.0,251.47000000000003
1139,2024-07-15,45488.0,255.97,265.6,251.73,252.64,252.64,146912900.0,249.44
1140,2024-07-16,45489.0,255.31,258.62,245.8,256.56,256.56,126332496.0,249.23
1141,2024-07-17,45490.0,252.73,258.47,246.18,248.5,248.5,115584800.0,247.2
1142,2024-07-18,45491.0,251.09,257.14,247.2,249.23,249.23,110869000.0,243.315
1143,2024-07-19,45492.0,247.79,249.44,236.83,239.2,239.2,87403904.0,225.42
1144,2024-07-22,45495.0,244.21,253.21,243.75,251.51,251.51,101225400.0,224.7
1145,2024-07-23,45496.0,253.6,255.76,245.63,246.38,246.38,111928200.0,222.28
1146,2024-07-24,45497.0,225.42,225.99,214.71,215.99,215.99,167942900.0,224.9
1147,2024-07-25,45498.0,216.8,226.0,216.23,220.25,220.25,100636496.0,226.79
1148,2024-07-26,45499.0,221.19,222.28,215.33,219.8,219.8,94604096.0,226.79
1149,2024-07-29,45502.0,224.9,234.27,224.7,232.1,232.1,129201800.0,220.0
1150,2024-07-30,45503.0,232.25,232.41,220.0,222.62,222.62,100560304.0,211.11499999999998
1151,2024-07-31,45504.0,227.9,234.68,226.79,232.07,232.07,67497000.0,202.9
1152,2024-08-01,45505.0,227.69,231.87,214.33,216.86,216.86,83861904.0,199.23999999999998
1153,2024-08-02,45506.0,214.88,216.13,205.78,207.67,207.67,82880096.0,198.26
1154,2024-08-05,45509.0,185.22,203.88,182.0,198.88,198.88,100308800.0,198.26
1155,2024-08-06,45510.0,200.75,202.9,192.67,200.64,200.64,73783904.0,198.26
1156,2024-08-07,45511.0,200.77,203.49,191.48,191.76,191.76,71159800.0,198.84
1157,2024-08-08,45512.0,195.7,200.7,192.04,198.84,198.84,65033900.0,200.88
1158,2024-08-09,45513.0,197.05,200.88,195.11,200.0,200.0,58648300.0,205.02
1159,2024-08-12,45516.0,199.02,199.26,194.67,197.49,197.49,64044900.0,209.965
1160,2024-08-13,45517.0,198.47,208.49,197.06,207.83,207.83,76247400.0,214.4675
1161,2024-08-14,45518.0,207.39,208.44,198.75,201.38,201.38,70250000.0,219.215
1162,2024-08-15,45519.0,205.02,215.88,204.82,214.14,214.14,89848496.0,219.8
1163,2024-08-16,45520.0,211.15,219.8,210.8,216.12,216.12,88765104.0,221.1
1164,2024-08-19,45523.0,217.07,222.98,214.09,222.72,222.72,76435200.0,219.56
1165,2024-08-20,45524.0,224.88,228.22,219.56,221.1,221.1,74001200.0,217.3975
1166,2024-08-21,45525.0,222.67,224.66,218.86,223.27,223.27,70146000.0,213.25
1167,2024-08-22,45526.0,223.81,224.8,210.32,210.66,210.66,78842310.0,211.84
1168,2024-08-23,45527.0,214.46,221.48,214.21,220.32,220.32,81525200.0,211.01
1169,2024-08-26,45530.0,218.75,219.09,211.01,213.21,213.21,59210800.0,209.8
1170,2024-08-27,45531.0,213.25,215.66,206.94,209.21,209.21,62577000.0,210.59
1171,2024-08-28,45532.0,209.72,211.84,202.59,205.75,205.75,63851100.0,214.11
1172,2024-08-29,45533.0,209.8,214.89,205.97,206.28,206.28,62308800.0,215.26
1173,2024-08-30,45534.0,208.63,214.57,207.03,214.11,214.11,63370600.0,216.5025
1174,2024-09-03,45538.0,215.26,219.9,209.64,210.6,210.6,76500896.0,220.07
1175,2024-09-04,45539.0,210.59,222.22,210.57,219.41,219.41,80441200.0,222.82
1176,2024-09-05,45540.0,223.49,235.0,222.25,230.17,230.17,119147296.0,223.83
1177,2024-09-06,45541.0,232.6,233.6,210.51,210.73,210.73,112177000.0,224.66
1178,2024-09-09,45544.0,216.2,219.87,213.67,216.27,216.27,67443504.0,226.78
1179,2024-09-10,45545.0,220.07,226.4,218.64,226.17,226.17,78891104.0,228.0
1180,2024-09-11,45546.0,224.55,228.47,216.8,228.13,228.13,83548600.0,229.3
1181,2024-09-12,45547.0,224.66,231.45,223.83,229.81,229.81,72020000.0,229.60999999999999
1182,2024-09-13,45548.0,228.0,232.67,226.32,230.29,230.29,59383300.0,230.09
1183,2024-09-16,45551.0,229.3,229.96,223.53,226.78,226.78,54323000.0,235.92
1184,2024-09-17,45552.0,229.45,234.57,226.55,227.87,227.87,66601200.0,241.92
1185,2024-09-18,45553.0,230.09,235.68,226.88,227.2,227.2,77742000.0,246.1325
1186,2024-09-19,45554.0,234.0,244.24,232.13,243.92,243.92,102694600.0,252.39
1187,2024-09-20,45555.0,241.52,243.99,235.92,238.25,238.25,99879104.0,254.15
1188,2024-09-23,45558.0,242.61,250.0,241.92,250.0,250.0,86742000.0,257.02
1189,2024-09-24,45559.0,254.15,257.19,249.05,252.39,252.39,94619690.0,258.02
1190,2024-09-25,45560.0,252.59,257.02,252.59,257.02,257.02,69330616.0,258.02
1191,2024-09-26,45561.0,260.6,261.75,251.53,254.22,254.22,67142200.0,256.2184
1192,2024-09-27,45562.0,257.38,260.7,254.12,260.46,260.46,70729000.0,249.27
1193,2024-09-30,45565.0,259.0192,264.035,256.2184,261.63,261.63,82780464.0,248.04247500000002
1194,2024-10-01,45566.0,262.66,262.66,249.27,258.02,258.02,90796360.0,245.0899
1195,2024-10-02,45567.0,247.7,250.75,242.654,249.02,249.02,97848970.0,245.0899
1196,2024-10-03,45568.0,244.6,249.206,238.21,240.61,240.61,83179056.0,245.0899
1197,2024-10-04,45569.0,246.66,250.47,245.0899,249.95,249.95,85934090.0,245.0899
1198,2024-10-07,45572.0,248.96,248.96,240.9,240.9,240.9,68176016.0,245.0899
1199,2024-10-08,45573.0,243.57,245.5278,241.45,244.5,244.5,56425808.0,245.0899
